"","model","runNum","performance","error","meanPerformance","experiment"
"1","linear",1,0.978888888888889,0.0211111111111111,0.897103835978836,"protein_exp_Mg"
"2","linear",2,0.945714285714286,0.0542857142857143,0.897103835978836,"protein_exp_Mg"
"3","linear",3,0.942857142857143,0.0571428571428571,0.897103835978836,"protein_exp_Mg"
"4","linear",4,0.94,0.06,0.897103835978836,"protein_exp_Mg"
"5","linear",5,0.835238095238095,0.164761904761905,0.897103835978836,"protein_exp_Mg"
"6","linear",6,0.815277777777778,0.184722222222222,0.897103835978836,"protein_exp_Mg"
"7","linear",7,0.900793650793651,0.0992063492063492,0.897103835978836,"protein_exp_Mg"
"8","linear",8,0.879047619047619,0.120952380952381,0.897103835978836,"protein_exp_Mg"
"9","linear",9,0.86984126984127,0.13015873015873,0.897103835978836,"protein_exp_Mg"
"10","linear",10,0.871746031746032,0.128253968253968,0.897103835978836,"protein_exp_Mg"
"11","linear",11,0.977777777777778,0.0222222222222222,0.897103835978836,"protein_exp_Mg"
"12","linear",12,0.883333333333333,0.116666666666667,0.897103835978836,"protein_exp_Mg"
"13","linear",13,0.944444444444444,0.0555555555555556,0.897103835978836,"protein_exp_Mg"
"14","linear",14,0.921428571428571,0.0785714285714286,0.897103835978836,"protein_exp_Mg"
"15","linear",15,0.853174603174603,0.146825396825397,0.897103835978836,"protein_exp_Mg"
"16","linear",16,0.921111111111111,0.0788888888888889,0.897103835978836,"protein_exp_Mg"
"17","linear",17,0.836190476190476,0.163809523809524,0.897103835978836,"protein_exp_Mg"
"18","linear",18,0.914285714285714,0.0857142857142857,0.897103835978836,"protein_exp_Mg"
"19","linear",19,0.782857142857143,0.217142857142857,0.897103835978836,"protein_exp_Mg"
"20","linear",20,0.91547619047619,0.0845238095238095,0.897103835978836,"protein_exp_Mg"
"21","linear",21,0.87968253968254,0.12031746031746,0.897103835978836,"protein_exp_Mg"
"22","linear",22,0.947936507936508,0.0520634920634921,0.897103835978836,"protein_exp_Mg"
"23","linear",23,0.841269841269841,0.158730158730159,0.897103835978836,"protein_exp_Mg"
"24","linear",24,0.94,0.06,0.897103835978836,"protein_exp_Mg"
"25","linear",25,0.901111111111111,0.0988888888888889,0.897103835978836,"protein_exp_Mg"
"26","linear",26,0.916666666666667,0.0833333333333333,0.897103835978836,"protein_exp_Mg"
"27","linear",27,0.816190476190476,0.183809523809524,0.897103835978836,"protein_exp_Mg"
"28","linear",28,0.885714285714286,0.114285714285714,0.897103835978836,"protein_exp_Mg"
"29","linear",29,0.891904761904762,0.108095238095238,0.897103835978836,"protein_exp_Mg"
"30","linear",30,0.896349206349206,0.103650793650794,0.897103835978836,"protein_exp_Mg"
"31","linear",31,0.874603174603175,0.125396825396825,0.897103835978836,"protein_exp_Mg"
"32","linear",32,0.875,0.125,0.897103835978836,"protein_exp_Mg"
"33","linear",33,0.900793650793651,0.0992063492063492,0.897103835978836,"protein_exp_Mg"
"34","linear",34,0.911904761904762,0.0880952380952381,0.897103835978836,"protein_exp_Mg"
"35","linear",35,0.888888888888889,0.111111111111111,0.897103835978836,"protein_exp_Mg"
"36","linear",36,0.859047619047619,0.140952380952381,0.897103835978836,"protein_exp_Mg"
"37","linear",37,0.915079365079365,0.0849206349206349,0.897103835978836,"protein_exp_Mg"
"38","linear",38,0.900793650793651,0.0992063492063492,0.897103835978836,"protein_exp_Mg"
"39","linear",39,0.974603174603175,0.0253968253968254,0.897103835978836,"protein_exp_Mg"
"40","linear",40,0.911428571428571,0.0885714285714286,0.897103835978836,"protein_exp_Mg"
"41","linear",41,0.887301587301587,0.112698412698413,0.897103835978836,"protein_exp_Mg"
"42","linear",42,0.929365079365079,0.0706349206349206,0.897103835978836,"protein_exp_Mg"
"43","linear",43,0.855079365079365,0.144920634920635,0.897103835978836,"protein_exp_Mg"
"44","linear",44,0.893650793650794,0.106349206349206,0.897103835978836,"protein_exp_Mg"
"45","linear",45,0.843174603174603,0.156825396825397,0.897103835978836,"protein_exp_Mg"
"46","linear",46,0.924603174603175,0.0753968253968254,0.897103835978836,"protein_exp_Mg"
"47","linear",47,0.868650793650794,0.131349206349206,0.897103835978836,"protein_exp_Mg"
"48","linear",48,0.879047619047619,0.120952380952381,0.897103835978836,"protein_exp_Mg"
"49","linear",49,0.911904761904762,0.0880952380952381,0.897103835978836,"protein_exp_Mg"
"50","linear",50,0.826190476190476,0.173809523809524,0.897103835978836,"protein_exp_Mg"
"51","linear",51,0.932857142857143,0.0671428571428571,0.897103835978836,"protein_exp_Mg"
"52","linear",52,0.875079365079365,0.124920634920635,0.897103835978836,"protein_exp_Mg"
"53","linear",53,0.881428571428571,0.118571428571429,0.897103835978836,"protein_exp_Mg"
"54","linear",54,0.876111111111111,0.123888888888889,0.897103835978836,"protein_exp_Mg"
"55","linear",55,0.928888888888889,0.0711111111111111,0.897103835978836,"protein_exp_Mg"
"56","linear",56,0.932857142857143,0.0671428571428571,0.897103835978836,"protein_exp_Mg"
"57","linear",57,0.892857142857143,0.107142857142857,0.897103835978836,"protein_exp_Mg"
"58","linear",58,0.924603174603175,0.0753968253968254,0.897103835978836,"protein_exp_Mg"
"59","linear",59,0.951269841269841,0.0487301587301587,0.897103835978836,"protein_exp_Mg"
"60","linear",60,0.952857142857143,0.0471428571428571,0.897103835978836,"protein_exp_Mg"
"61","radial",1,0.988888888888889,0.0111111111111111,0.907852513227513,"protein_exp_Mg"
"62","radial",2,0.956825396825397,0.0431746031746032,0.907852513227513,"protein_exp_Mg"
"63","radial",3,0.942857142857143,0.0571428571428571,0.907852513227513,"protein_exp_Mg"
"64","radial",4,0.94,0.06,0.907852513227513,"protein_exp_Mg"
"65","radial",5,0.859047619047619,0.140952380952381,0.907852513227513,"protein_exp_Mg"
"66","radial",6,0.848888888888889,0.151111111111111,0.907852513227513,"protein_exp_Mg"
"67","radial",7,0.902380952380952,0.0976190476190476,0.907852513227513,"protein_exp_Mg"
"68","radial",8,0.893333333333333,0.106666666666667,0.907852513227513,"protein_exp_Mg"
"69","radial",9,0.884126984126984,0.115873015873016,0.907852513227513,"protein_exp_Mg"
"70","radial",10,0.888888888888889,0.111111111111111,0.907852513227513,"protein_exp_Mg"
"71","radial",11,0.988888888888889,0.0111111111111111,0.907852513227513,"protein_exp_Mg"
"72","radial",12,0.922222222222222,0.0777777777777778,0.907852513227513,"protein_exp_Mg"
"73","radial",13,0.950793650793651,0.0492063492063492,0.907852513227513,"protein_exp_Mg"
"74","radial",14,0.935714285714286,0.0642857142857143,0.907852513227513,"protein_exp_Mg"
"75","radial",15,0.867460317460317,0.132539682539683,0.907852513227513,"protein_exp_Mg"
"76","radial",16,0.932222222222222,0.0677777777777778,0.907852513227513,"protein_exp_Mg"
"77","radial",17,0.836190476190476,0.163809523809524,0.907852513227513,"protein_exp_Mg"
"78","radial",18,0.942857142857143,0.0571428571428571,0.907852513227513,"protein_exp_Mg"
"79","radial",19,0.813492063492063,0.186507936507937,0.907852513227513,"protein_exp_Mg"
"80","radial",20,0.91547619047619,0.0845238095238095,0.907852513227513,"protein_exp_Mg"
"81","radial",21,0.888412698412698,0.111587301587302,0.907852513227513,"protein_exp_Mg"
"82","radial",22,0.959047619047619,0.040952380952381,0.907852513227513,"protein_exp_Mg"
"83","radial",23,0.841269841269841,0.158730158730159,0.907852513227513,"protein_exp_Mg"
"84","radial",24,0.94,0.06,0.907852513227513,"protein_exp_Mg"
"85","radial",25,0.913888888888889,0.0861111111111111,0.907852513227513,"protein_exp_Mg"
"86","radial",26,0.8875,0.1125,0.907852513227513,"protein_exp_Mg"
"87","radial",27,0.838888888888889,0.161111111111111,0.907852513227513,"protein_exp_Mg"
"88","radial",28,0.885714285714286,0.114285714285714,0.907852513227513,"protein_exp_Mg"
"89","radial",29,0.915714285714286,0.0842857142857143,0.907852513227513,"protein_exp_Mg"
"90","radial",30,0.928888888888889,0.0711111111111111,0.907852513227513,"protein_exp_Mg"
"91","radial",31,0.874603174603175,0.125396825396825,0.907852513227513,"protein_exp_Mg"
"92","radial",32,0.888888888888889,0.111111111111111,0.907852513227513,"protein_exp_Mg"
"93","radial",33,0.915079365079365,0.0849206349206349,0.907852513227513,"protein_exp_Mg"
"94","radial",34,0.95,0.05,0.907852513227513,"protein_exp_Mg"
"95","radial",35,0.888888888888889,0.111111111111111,0.907852513227513,"protein_exp_Mg"
"96","radial",36,0.901904761904762,0.0980952380952381,0.907852513227513,"protein_exp_Mg"
"97","radial",37,0.931746031746032,0.0682539682539683,0.907852513227513,"protein_exp_Mg"
"98","radial",38,0.915079365079365,0.0849206349206349,0.907852513227513,"protein_exp_Mg"
"99","radial",39,0.974603174603175,0.0253968253968254,0.907852513227513,"protein_exp_Mg"
"100","radial",40,0.925714285714286,0.0742857142857143,0.907852513227513,"protein_exp_Mg"
"101","radial",41,0.898412698412698,0.101587301587302,0.907852513227513,"protein_exp_Mg"
"102","radial",42,0.91547619047619,0.0845238095238095,0.907852513227513,"protein_exp_Mg"
"103","radial",43,0.847936507936508,0.152063492063492,0.907852513227513,"protein_exp_Mg"
"104","radial",44,0.904761904761905,0.0952380952380953,0.907852513227513,"protein_exp_Mg"
"105","radial",45,0.884126984126984,0.115873015873016,0.907852513227513,"protein_exp_Mg"
"106","radial",46,0.938888888888889,0.0611111111111111,0.907852513227513,"protein_exp_Mg"
"107","radial",47,0.868650793650794,0.131349206349206,0.907852513227513,"protein_exp_Mg"
"108","radial",48,0.904444444444444,0.0955555555555556,0.907852513227513,"protein_exp_Mg"
"109","radial",49,0.919047619047619,0.080952380952381,0.907852513227513,"protein_exp_Mg"
"110","radial",50,0.826190476190476,0.173809523809524,0.907852513227513,"protein_exp_Mg"
"111","radial",51,0.882857142857143,0.117142857142857,0.907852513227513,"protein_exp_Mg"
"112","radial",52,0.887301587301587,0.112698412698413,0.907852513227513,"protein_exp_Mg"
"113","radial",53,0.895714285714286,0.104285714285714,0.907852513227513,"protein_exp_Mg"
"114","radial",54,0.964603174603175,0.0353968253968254,0.907852513227513,"protein_exp_Mg"
"115","radial",55,0.928888888888889,0.0711111111111111,0.907852513227513,"protein_exp_Mg"
"116","radial",56,0.877301587301587,0.122698412698413,0.907852513227513,"protein_exp_Mg"
"117","radial",57,0.892857142857143,0.107142857142857,0.907852513227513,"protein_exp_Mg"
"118","radial",58,0.938888888888889,0.0611111111111111,0.907852513227513,"protein_exp_Mg"
"119","radial",59,0.965555555555556,0.0344444444444445,0.907852513227513,"protein_exp_Mg"
"120","radial",60,0.952857142857143,0.0471428571428571,0.907852513227513,"protein_exp_Mg"
"121","RF",1,0.898888888888889,0.101111111111111,0.839518518518519,"protein_exp_Mg"
"122","RF",2,0.873015873015873,0.126984126984127,0.839518518518519,"protein_exp_Mg"
"123","RF",3,0.830793650793651,0.169206349206349,0.839518518518519,"protein_exp_Mg"
"124","RF",4,0.867777777777778,0.132222222222222,0.839518518518519,"protein_exp_Mg"
"125","RF",5,0.917857142857143,0.0821428571428571,0.839518518518519,"protein_exp_Mg"
"126","RF",6,0.863888888888889,0.136111111111111,0.839518518518519,"protein_exp_Mg"
"127","RF",7,0.796428571428571,0.203571428571429,0.839518518518519,"protein_exp_Mg"
"128","RF",8,0.878571428571429,0.121428571428571,0.839518518518519,"protein_exp_Mg"
"129","RF",9,0.849206349206349,0.150793650793651,0.839518518518519,"protein_exp_Mg"
"130","RF",10,0.788492063492063,0.211507936507937,0.839518518518519,"protein_exp_Mg"
"131","RF",11,0.819444444444444,0.180555555555556,0.839518518518519,"protein_exp_Mg"
"132","RF",12,0.742460317460317,0.257539682539683,0.839518518518519,"protein_exp_Mg"
"133","RF",13,0.792063492063492,0.207936507936508,0.839518518518519,"protein_exp_Mg"
"134","RF",14,0.87,0.13,0.839518518518519,"protein_exp_Mg"
"135","RF",15,0.876904761904762,0.123095238095238,0.839518518518519,"protein_exp_Mg"
"136","RF",16,0.725992063492063,0.274007936507937,0.839518518518519,"protein_exp_Mg"
"137","RF",17,0.894444444444444,0.105555555555556,0.839518518518519,"protein_exp_Mg"
"138","RF",18,0.917460317460317,0.0825396825396825,0.839518518518519,"protein_exp_Mg"
"139","RF",19,0.825079365079365,0.174920634920635,0.839518518518519,"protein_exp_Mg"
"140","RF",20,0.906349206349206,0.0936507936507937,0.839518518518519,"protein_exp_Mg"
"141","RF",21,0.837301587301587,0.162698412698413,0.839518518518519,"protein_exp_Mg"
"142","RF",22,0.830357142857143,0.169642857142857,0.839518518518519,"protein_exp_Mg"
"143","RF",23,0.792063492063492,0.207936507936508,0.839518518518519,"protein_exp_Mg"
"144","RF",24,0.726190476190476,0.273809523809524,0.839518518518519,"protein_exp_Mg"
"145","RF",25,0.90952380952381,0.0904761904761905,0.839518518518519,"protein_exp_Mg"
"146","RF",26,0.876190476190476,0.123809523809524,0.839518518518519,"protein_exp_Mg"
"147","RF",27,0.906349206349206,0.0936507936507937,0.839518518518519,"protein_exp_Mg"
"148","RF",28,0.904761904761905,0.0952380952380952,0.839518518518519,"protein_exp_Mg"
"149","RF",29,0.793650793650794,0.206349206349206,0.839518518518519,"protein_exp_Mg"
"150","RF",30,0.859047619047619,0.140952380952381,0.839518518518519,"protein_exp_Mg"
"151","RF",31,0.904761904761905,0.0952380952380952,0.839518518518519,"protein_exp_Mg"
"152","RF",32,0.83015873015873,0.16984126984127,0.839518518518519,"protein_exp_Mg"
"153","RF",33,0.906349206349206,0.0936507936507937,0.839518518518519,"protein_exp_Mg"
"154","RF",34,0.833333333333333,0.166666666666667,0.839518518518519,"protein_exp_Mg"
"155","RF",35,0.799404761904762,0.200595238095238,0.839518518518519,"protein_exp_Mg"
"156","RF",36,0.79952380952381,0.20047619047619,0.839518518518519,"protein_exp_Mg"
"157","RF",37,0.873015873015873,0.126984126984127,0.839518518518519,"protein_exp_Mg"
"158","RF",38,0.769246031746032,0.230753968253968,0.839518518518519,"protein_exp_Mg"
"159","RF",39,0.836904761904762,0.163095238095238,0.839518518518519,"protein_exp_Mg"
"160","RF",40,0.754166666666667,0.245833333333333,0.839518518518519,"protein_exp_Mg"
"161","RF",41,0.850793650793651,0.149206349206349,0.839518518518519,"protein_exp_Mg"
"162","RF",42,0.863492063492064,0.136507936507937,0.839518518518519,"protein_exp_Mg"
"163","RF",43,0.844047619047619,0.155952380952381,0.839518518518519,"protein_exp_Mg"
"164","RF",44,0.831111111111111,0.168888888888889,0.839518518518519,"protein_exp_Mg"
"165","RF",45,0.774206349206349,0.225793650793651,0.839518518518519,"protein_exp_Mg"
"166","RF",46,0.722222222222222,0.277777777777778,0.839518518518519,"protein_exp_Mg"
"167","RF",47,0.83015873015873,0.16984126984127,0.839518518518519,"protein_exp_Mg"
"168","RF",48,0.863968253968254,0.136031746031746,0.839518518518519,"protein_exp_Mg"
"169","RF",49,0.904444444444444,0.0955555555555556,0.839518518518519,"protein_exp_Mg"
"170","RF",50,0.735912698412698,0.264087301587302,0.839518518518519,"protein_exp_Mg"
"171","RF",51,0.86,0.14,0.839518518518519,"protein_exp_Mg"
"172","RF",52,0.836507936507937,0.163492063492063,0.839518518518519,"protein_exp_Mg"
"173","RF",53,0.895238095238095,0.104761904761905,0.839518518518519,"protein_exp_Mg"
"174","RF",54,0.83015873015873,0.16984126984127,0.839518518518519,"protein_exp_Mg"
"175","RF",55,0.9,0.1,0.839518518518519,"protein_exp_Mg"
"176","RF",56,0.831746031746032,0.168253968253968,0.839518518518519,"protein_exp_Mg"
"177","RF",57,0.855555555555556,0.144444444444444,0.839518518518519,"protein_exp_Mg"
"178","RF",58,0.831746031746032,0.168253968253968,0.839518518518519,"protein_exp_Mg"
"179","RF",59,0.819047619047619,0.180952380952381,0.839518518518519,"protein_exp_Mg"
"180","RF",60,0.813333333333333,0.186666666666667,0.839518518518519,"protein_exp_Mg"
"181","sigmoid",1,0.978888888888889,0.0211111111111111,0.917165343915344,"protein_exp_Mg"
"182","sigmoid",2,0.956825396825397,0.0431746031746032,0.917165343915344,"protein_exp_Mg"
"183","sigmoid",3,0.942857142857143,0.0571428571428571,0.917165343915344,"protein_exp_Mg"
"184","sigmoid",4,0.99,0.01,0.917165343915344,"protein_exp_Mg"
"185","sigmoid",5,0.846547619047619,0.153452380952381,0.917165343915344,"protein_exp_Mg"
"186","sigmoid",6,0.865277777777778,0.134722222222222,0.917165343915344,"protein_exp_Mg"
"187","sigmoid",7,0.956349206349206,0.0436507936507936,0.917165343915344,"protein_exp_Mg"
"188","sigmoid",8,0.879047619047619,0.120952380952381,0.917165343915344,"protein_exp_Mg"
"189","sigmoid",9,0.884126984126984,0.115873015873016,0.917165343915344,"protein_exp_Mg"
"190","sigmoid",10,0.878888888888889,0.121111111111111,0.917165343915344,"protein_exp_Mg"
"191","sigmoid",11,0.977777777777778,0.0222222222222222,0.917165343915344,"protein_exp_Mg"
"192","sigmoid",12,0.922222222222222,0.0777777777777778,0.917165343915344,"protein_exp_Mg"
"193","sigmoid",13,0.988888888888889,0.0111111111111111,0.917165343915344,"protein_exp_Mg"
"194","sigmoid",14,0.924603174603175,0.0753968253968254,0.917165343915344,"protein_exp_Mg"
"195","sigmoid",15,0.892222222222222,0.107777777777778,0.917165343915344,"protein_exp_Mg"
"196","sigmoid",16,0.967936507936508,0.0320634920634921,0.917165343915344,"protein_exp_Mg"
"197","sigmoid",17,0.836190476190476,0.163809523809524,0.917165343915344,"protein_exp_Mg"
"198","sigmoid",18,0.921428571428571,0.0785714285714286,0.917165343915344,"protein_exp_Mg"
"199","sigmoid",19,0.867857142857143,0.132142857142857,0.917165343915344,"protein_exp_Mg"
"200","sigmoid",20,0.929365079365079,0.0706349206349206,0.917165343915344,"protein_exp_Mg"
"201","sigmoid",21,0.913492063492063,0.0865079365079365,0.917165343915344,"protein_exp_Mg"
"202","sigmoid",22,0.947936507936508,0.0520634920634921,0.917165343915344,"protein_exp_Mg"
"203","sigmoid",23,0.848412698412698,0.151587301587302,0.917165343915344,"protein_exp_Mg"
"204","sigmoid",24,0.94,0.06,0.917165343915344,"protein_exp_Mg"
"205","sigmoid",25,0.913888888888889,0.0861111111111111,0.917165343915344,"protein_exp_Mg"
"206","sigmoid",26,0.916666666666667,0.0833333333333333,0.917165343915344,"protein_exp_Mg"
"207","sigmoid",27,0.842857142857143,0.157142857142857,0.917165343915344,"protein_exp_Mg"
"208","sigmoid",28,1,0,0.917165343915344,"protein_exp_Mg"
"209","sigmoid",29,0.908571428571429,0.0914285714285714,0.917165343915344,"protein_exp_Mg"
"210","sigmoid",30,0.903492063492063,0.0965079365079365,0.917165343915344,"protein_exp_Mg"
"211","sigmoid",31,0.874603174603175,0.125396825396825,0.917165343915344,"protein_exp_Mg"
"212","sigmoid",32,0.875,0.125,0.917165343915344,"protein_exp_Mg"
"213","sigmoid",33,0.935714285714286,0.0642857142857143,0.917165343915344,"protein_exp_Mg"
"214","sigmoid",34,0.938888888888889,0.0611111111111111,0.917165343915344,"protein_exp_Mg"
"215","sigmoid",35,0.922222222222222,0.0777777777777778,0.917165343915344,"protein_exp_Mg"
"216","sigmoid",36,0.859047619047619,0.140952380952381,0.917165343915344,"protein_exp_Mg"
"217","sigmoid",37,0.965079365079365,0.0349206349206349,0.917165343915344,"protein_exp_Mg"
"218","sigmoid",38,0.92968253968254,0.0703174603174603,0.917165343915344,"protein_exp_Mg"
"219","sigmoid",39,0.974603174603175,0.0253968253968254,0.917165343915344,"protein_exp_Mg"
"220","sigmoid",40,0.921428571428571,0.0785714285714286,0.917165343915344,"protein_exp_Mg"
"221","sigmoid",41,0.887301587301587,0.112698412698413,0.917165343915344,"protein_exp_Mg"
"222","sigmoid",42,0.936507936507937,0.0634920634920635,0.917165343915344,"protein_exp_Mg"
"223","sigmoid",43,0.875793650793651,0.124206349206349,0.917165343915344,"protein_exp_Mg"
"224","sigmoid",44,0.904761904761905,0.0952380952380953,0.917165343915344,"protein_exp_Mg"
"225","sigmoid",45,0.865396825396825,0.134603174603175,0.917165343915344,"protein_exp_Mg"
"226","sigmoid",46,0.931190476190476,0.0688095238095238,0.917165343915344,"protein_exp_Mg"
"227","sigmoid",47,0.907936507936508,0.0920634920634921,0.917165343915344,"protein_exp_Mg"
"228","sigmoid",48,0.879047619047619,0.120952380952381,0.917165343915344,"protein_exp_Mg"
"229","sigmoid",49,0.992857142857143,0.00714285714285714,0.917165343915344,"protein_exp_Mg"
"230","sigmoid",50,0.84047619047619,0.15952380952381,0.917165343915344,"protein_exp_Mg"
"231","sigmoid",51,0.94,0.06,0.917165343915344,"protein_exp_Mg"
"232","sigmoid",52,0.887301587301587,0.112698412698413,0.917165343915344,"protein_exp_Mg"
"233","sigmoid",53,0.881428571428571,0.118571428571429,0.917165343915344,"protein_exp_Mg"
"234","sigmoid",54,0.941666666666667,0.0583333333333333,0.917165343915344,"protein_exp_Mg"
"235","sigmoid",55,0.945555555555556,0.0544444444444444,0.917165343915344,"protein_exp_Mg"
"236","sigmoid",56,0.932857142857143,0.0671428571428571,0.917165343915344,"protein_exp_Mg"
"237","sigmoid",57,0.892857142857143,0.107142857142857,0.917165343915344,"protein_exp_Mg"
"238","sigmoid",58,0.943968253968254,0.056031746031746,0.917165343915344,"protein_exp_Mg"
"239","sigmoid",59,0.951269841269841,0.0487301587301587,0.917165343915344,"protein_exp_Mg"
"240","sigmoid",60,0.952857142857143,0.0471428571428571,0.917165343915344,"protein_exp_Mg"
